loan_id,customer_id,product_id,location_id,application_date_id,approval_date_id,loan_amount_requested,loan_amount_approved,approval_status,rejection_reason,interest_rate,interest_rate_type,loan_term_months,monthly_payment,outstanding_balance,total_paid,is_secured,collateral_type,collateral_value,credit_score_at_application,loan_status,missed_payments_count,days_past_due
2513,1962,9,10,20220513,20220521.0,299360.26,259144.61,Approved,,5.95,Variable,0,,186932.8,72211.81,True,Property,651137.36,723,Current,0,0
2514,2438,9,28,20230808,20230904.0,287779.11,259825.55,Approved,,6.36,Variable,0,,256834.56,2990.99,True,Property,493968.62,659,Current,0,0
2515,1564,8,34,20231227,20231227.0,293023.68,280207.12,Approved,,6.73,Fixed,240,2127.26,252404.66,27802.46,True,Property,405689.88,669,Current,0,0
2516,397,8,20,20221023,,380233.79,,Pending,,,Fixed,300,,,,True,Property,469981.63,706,,0,0
2517,730,8,33,20230609,,998276.67,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,1289521.23,686,,0,0
2518,944,8,3,20230618,20230619.0,308494.79,286114.91,Approved,,6.37,Fixed,300,1908.69,280556.53,5558.38,True,Property,350648.87,502,Current,0,0
2519,1014,8,38,20220929,,396582.42,,Rejected,High Debt-to-Income Ratio,,Fixed,300,,,,True,Property,458745.45,661,,0,0
2520,2559,8,18,20221108,,619415.48,,Rejected,Insufficient Income,,Fixed,300,,,,True,Property,847935.07,611,,0,0
2521,3017,8,5,20230819,20230831.0,1070413.9,921596.22,Approved,,4.63,Fixed,300,5190.77,654632.14,266964.08,True,Property,1487826.49,694,Current,0,0
2522,565,7,22,20220822,,42601.63,,Rejected,High Debt-to-Income Ratio,,Fixed,48,,,,False,,,900,,0,0
2523,2407,8,37,20230607,,473897.65,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,614332.04,709,,0,0
2524,503,9,33,20230411,20230509.0,277021.73,263466.79,Approved,,5.84,Variable,0,,224356.33,39110.46,True,Property,594900.25,654,Current,0,0
2525,946,7,25,20230904,20230909.0,48519.37,45558.45,Approved,,11.48,Fixed,60,1001.49,32427.94,13130.51,False,,,753,Paid Off,0,0
2526,4841,8,7,20220715,,728950.85,,Rejected,Incomplete Application,,Fixed,240,,,,True,Property,961158.93,718,,0,0
2527,3425,8,44,20230731,20230808.0,649039.95,553882.17,Approved,,5.14,Fixed,300,3283.28,419288.72,134593.45,True,Property,913969.4,713,Current,0,0
2528,4140,7,16,20220720,20220806.0,47185.91,41151.01,Approved,,10.88,Fixed,36,1344.89,33099.44,8051.57,False,,,728,Current,0,0
2529,3622,9,4,20230110,20230112.0,125066.69,113458.78,Approved,,5.16,Variable,0,,84957.91,28500.87,True,Property,231179.71,844,Current,0,0
2530,4383,7,23,20231002,20231027.0,18318.27,17850.83,Approved,,6.93,Fixed,60,352.88,15068.64,2782.19,False,,,589,Current,0,0
2531,4694,8,48,20220131,20220213.0,1063247.05,976633.92,Approved,,4.37,Fixed,240,6110.35,923005.01,53628.91,True,Property,1349398.93,717,Current,0,0
2532,3481,9,50,20231011,20231104.0,57499.73,49970.69,Approved,,4.48,Variable,0,,44951.26,5019.43,True,Property,96973.57,605,Current,3,90
2533,258,9,20,20220103,,75568.49,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,129558.95,724,,0,0
2534,3746,7,45,20230701,20230714.0,18744.68,17546.84,Approved,,10.73,Fixed,24,815.62,16584.17,962.67,False,,,606,Current,0,0
2535,4327,9,4,20220206,20220219.0,79840.85,73729.88,Approved,,7.18,Variable,0,,54098.91,19630.97,True,Property,160291.24,646,Current,0,0
2536,2913,9,4,20221120,20221130.0,72864.06,65698.72,Approved,,4.37,Variable,0,,54601.11,11097.61,True,Property,178568.03,656,Current,0,0
2537,4946,9,30,20220913,20221006.0,175702.68,172465.76,Approved,,6.84,Variable,0,,165935.84,6529.92,True,Property,273419.29,758,Current,0,0
2538,2124,7,45,20230402,20230418.0,31395.02,26869.85,Approved,,9.18,Fixed,36,856.71,21879.25,4990.6,False,,,753,Current,0,0
2539,738,9,8,20230113,20230127.0,114627.95,111970.63,Approved,,6.03,Variable,0,,103422.78,8547.85,True,Property,195827.41,580,Current,0,0
2540,2635,9,36,20230829,20230902.0,257166.41,236310.49,Approved,,5.9,Variable,0,,165672.78,70637.71,True,Property,526008.75,684,Current,0,0
2541,967,7,33,20220427,20220507.0,5904.95,5330.56,Approved,,6.53,Fixed,48,126.49,4727.65,602.91,False,,,623,Current,0,0
2542,40,7,37,20231126,,24103.95,,Rejected,Employment History,,Fixed,48,,,,False,,,579,,0,0
2543,1686,9,27,20230803,20230826.0,104174.57,99654.19,Approved,,5.46,Variable,0,,78460.68,21193.51,True,Property,164970.38,662,Current,0,0
2544,1889,8,28,20221209,20221220.0,482941.52,447824.29,Approved,,5.78,Fixed,300,2825.42,438140.51,9683.78,True,Property,594579.55,655,Current,0,0
2545,4417,8,34,20230429,,479259.54,,Pending,,,Fixed,240,,,,True,Property,547802.59,874,,0,0
2546,1080,8,25,20231120,20231204.0,536500.49,526801.65,Approved,,5.61,Fixed,300,3269.72,492831.49,33970.16,True,Property,664561.51,714,Current,0,0
2547,1661,9,34,20230206,20230219.0,123826.06,123816.82,Approved,,7.24,Variable,0,,86926.16,36890.66,True,Property,212553.51,569,Current,1,30
2548,2324,8,13,20220830,20220915.0,321972.35,310115.35,Approved,,4.89,Fixed,300,1793.08,267291.62,42823.73,True,Property,391925.81,634,Paid Off,0,0
2549,583,8,26,20220913,20220924.0,1197986.38,1038573.03,Approved,,4.17,Fixed,300,5579.93,968204.75,70368.28,True,Property,1778305.37,761,Current,0,0
2550,2649,8,49,20231219,,975636.62,,Rejected,Insufficient Income,,Fixed,300,,,,True,Property,1432106.83,847,,0,0
2551,4591,8,15,20221127,20221207.0,990993.86,972114.77,Approved,,4.43,Fixed,300,5364.78,901210.17,70904.6,True,Property,1139428.95,553,Current,0,0
2552,4292,9,50,20231201,20231210.0,139413.69,122566.62,Approved,,7.34,Variable,0,,87859.85,34706.77,True,Property,257010.86,529,Current,0,0
2553,3515,8,4,20230516,,1182370.4,,Rejected,Employment History,,Fixed,240,,,,True,Property,1676434.98,829,,0,0
2554,4100,8,44,20221028,20221116.0,1128568.43,990987.77,Approved,,7.16,Fixed,300,7105.57,723162.32,267825.45,True,Property,1628919.5,711,Current,2,60
2555,1105,9,25,20230325,,67782.55,,Pending,,,Variable,0,,,,True,Property,158224.12,610,,0,0
2556,4420,8,28,20220420,20220424.0,835997.07,774820.54,Approved,,4.42,Fixed,300,4271.6,663078.24,111742.3,True,Property,971467.29,722,Current,3,90
2557,2546,7,27,20231019,20231109.0,28345.68,24918.3,Approved,,7.09,Fixed,60,494.47,18467.83,6450.47,False,,,469,Current,0,0
2558,4133,8,1,20221121,20221126.0,1023021.37,923716.87,Approved,,4.15,Fixed,300,4952.55,824289.74,99427.13,True,Property,1313315.64,680,Current,0,0
2559,2942,8,37,20230520,20230613.0,684805.08,653373.48,Approved,,7.18,Fixed,240,5136.43,560248.21,93125.27,True,Property,973439.56,706,Current,1,30
2560,2428,8,9,20231011,20231030.0,593766.7,554093.86,Approved,,4.22,Fixed,240,3422.28,414072.91,140020.95,True,Property,769316.44,753,Current,0,0
2561,3838,7,39,20230203,,22785.94,,Rejected,Insufficient Income,,Fixed,60,,,,False,,,598,,0,0
2562,757,9,46,20231020,20231022.0,251478.14,244030.18,Approved,,4.22,Variable,0,,216358.85,27671.33,True,Property,547328.19,686,Current,0,0
2563,3941,9,40,20231117,20231213.0,279213.63,260896.03,Approved,,5.04,Variable,0,,197051.26,63844.77,True,Property,506995.8,605,Current,0,0
2564,434,9,29,20230212,20230213.0,230423.08,226330.07,Approved,,4.04,Variable,0,,199686.83,26643.24,True,Property,432287.26,700,Current,0,0
2565,1582,9,21,20220915,20220926.0,177210.58,177111.48,Approved,,6.0,Variable,0,,131018.66,46092.82,True,Property,373369.38,608,Current,0,0
2566,4326,9,26,20230510,20230529.0,171506.21,158751.77,Approved,,4.85,Variable,0,,123021.31,35730.46,True,Property,262118.38,647,Current,1,30
2567,2836,7,42,20230914,20231007.0,18346.23,18139.75,Approved,,8.08,Fixed,36,569.1,12722.45,5417.3,False,,,600,Current,0,0
2568,3759,9,39,20220609,,262626.99,,Pending,,,Variable,0,,,,True,Property,590440.46,732,,0,0
2569,161,7,35,20220519,,22561.19,,Rejected,Insufficient Income,,Fixed,24,,,,False,,,748,,0,0
2570,2163,8,37,20220111,20220124.0,1000342.58,950601.67,Approved,,5.55,Fixed,240,6565.94,921297.49,29304.18,True,Property,1447401.21,661,Delinquent,0,0
2571,3821,9,50,20230117,20230128.0,200716.45,172097.24,Approved,,7.25,Variable,0,,165103.51,6993.73,True,Property,307144.54,683,Current,0,0
2572,4882,9,50,20230913,20231007.0,57175.73,55032.66,Approved,,6.86,Variable,0,,48770.2,6262.46,True,Property,97105.82,564,Current,1,30
2573,1560,9,35,20220928,,215785.28,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,342095.09,656,,0,0
2574,1301,8,34,20230922,,1072563.69,,Rejected,Employment History,,Fixed,240,,,,True,Property,1529134.52,675,,0,0
2575,473,7,28,20231112,20231116.0,8003.75,7230.67,Approved,,6.5,Fixed,60,141.48,6438.36,792.31,False,,,889,Current,1,30
2576,2020,7,16,20230615,20230710.0,34900.49,31247.39,Approved,,4.86,Fixed,24,1368.91,30454.99,792.4,False,,,591,Current,0,0
2577,4786,8,11,20221126,20221222.0,1041412.83,962730.98,Approved,,6.86,Fixed,300,6718.64,881096.69,81634.29,True,Property,1431845.89,797,Current,0,0
2578,24,8,34,20220225,20220301.0,541475.01,494557.33,Approved,,7.16,Fixed,240,3881.94,378587.11,115970.22,True,Property,630290.49,759,Delinquent,0,0
2579,74,7,39,20231022,20231119.0,31886.0,30542.65,Approved,,5.97,Fixed,48,716.88,22573.63,7969.02,False,,,702,Current,0,0
2580,3196,9,46,20231111,20231201.0,120579.89,117558.34,Approved,,4.89,Variable,0,,88398.64,29159.7,True,Property,252805.71,820,Current,0,0
2581,1021,9,5,20220312,20220323.0,62797.39,56916.85,Approved,,7.29,Variable,0,,44805.04,12111.81,True,Property,146021.18,709,Current,1,30
2582,2996,7,40,20230129,20230218.0,41431.21,35668.61,Approved,,10.2,Fixed,60,761.37,30841.56,4827.05,False,,,711,Current,0,0
2583,955,7,7,20231120,20231208.0,26281.63,25333.43,Approved,,4.8,Fixed,48,581.12,17872.85,7460.58,False,,,675,Paid Off,3,90
2584,1066,8,26,20220116,,667601.49,,Rejected,Employment History,,Fixed,300,,,,True,Property,932851.96,777,,0,0
2585,3675,8,13,20230102,20230102.0,742246.28,729125.78,Approved,,6.4,Fixed,240,5393.33,563608.48,165517.3,True,Property,1101404.14,767,Current,2,60
2586,1240,7,16,20220326,20220403.0,19291.57,16803.3,Approved,,7.04,Fixed,24,752.63,11881.03,4922.27,False,,,629,Delinquent,0,0
2587,3934,8,5,20231211,20231225.0,517516.54,489523.88,Approved,,4.08,Fixed,300,2605.56,372957.16,116566.72,True,Property,607188.4,574,Current,0,0
2588,4447,9,12,20230119,20230210.0,172095.37,167399.31,Approved,,4.74,Variable,0,,151255.33,16143.98,True,Property,390633.34,663,Current,0,0
2589,2464,7,11,20220317,,9954.61,,Rejected,High Debt-to-Income Ratio,,Fixed,48,,,,False,,,615,,0,0
2590,1851,7,45,20220921,20221013.0,31677.91,28704.28,Approved,,4.82,Fixed,24,1256.98,28154.18,550.1,False,,,674,Current,0,0
2591,4912,9,24,20220224,20220311.0,264910.91,245523.85,Approved,,4.35,Variable,0,,205598.94,39924.91,True,Property,461849.6,778,Current,0,0
2592,4321,8,40,20230317,,200091.6,,Rejected,Insufficient Income,,Fixed,240,,,,True,Property,281238.0,643,,0,0
2593,898,7,14,20231212,,31093.17,,Rejected,High Debt-to-Income Ratio,,Fixed,60,,,,False,,,676,,0,0
2594,657,8,37,20231215,20231230.0,581191.81,504918.92,Approved,,4.09,Fixed,240,3083.71,494508.55,10410.37,True,Property,677054.06,684,Current,0,0
2595,3277,7,2,20230412,,22271.18,,Rejected,Insufficient Income,,Fixed,48,,,,False,,,747,,0,0
2596,1363,7,28,20230412,,49323.37,,Rejected,Incomplete Application,,Fixed,36,,,,False,,,500,,0,0
2597,4709,9,36,20230701,20230712.0,243423.18,225209.03,Approved,,4.25,Variable,0,,198304.21,26904.82,True,Property,577848.98,631,Defaulted,0,0
2598,2941,8,6,20221123,20221202.0,1177194.02,1094124.51,Approved,,5.36,Fixed,300,6627.71,1005337.1,88787.41,True,Property,1313507.61,696,Current,0,0
2599,2016,9,6,20230929,20230929.0,244074.11,214158.87,Approved,,7.41,Variable,0,,189354.1,24804.77,True,Property,371645.59,776,Current,0,0
2600,220,7,1,20230219,,19643.34,,Rejected,Insufficient Income,,Fixed,24,,,,False,,,640,,0,0
2601,4276,9,48,20220510,20220510.0,56756.11,52595.18,Approved,,5.21,Variable,0,,48605.27,3989.91,True,Property,126009.75,529,Current,0,0
2602,592,7,17,20230603,20230623.0,12688.19,12450.47,Approved,,10.22,Fixed,24,575.79,11331.65,1118.82,False,,,729,Current,0,0
2603,393,7,13,20221229,,34767.45,,Pending,,,Fixed,60,,,,False,,,629,,0,0
2604,3920,9,47,20220329,20220410.0,247484.72,217081.17,Approved,,4.61,Variable,0,,194360.12,22721.05,True,Property,401555.15,584,Current,0,0
2605,2013,7,19,20220410,20220420.0,43132.22,40268.23,Approved,,8.16,Fixed,60,819.58,38701.48,1566.75,False,,,630,Current,0,0
2606,2802,8,50,20230427,20230518.0,656059.16,580399.87,Approved,,6.47,Fixed,240,4317.06,571755.01,8644.86,True,Property,935772.51,665,Current,0,0
2607,4756,9,12,20230421,20230422.0,74214.66,66401.25,Approved,,6.97,Variable,0,,60745.02,5656.23,True,Property,148378.57,631,Current,0,0
2608,2962,7,15,20220531,20220614.0,18302.88,15801.29,Approved,,7.7,Fixed,60,318.13,13012.27,2789.02,False,,,503,Current,0,0
2609,1664,7,9,20220429,20220527.0,9429.8,9209.2,Approved,,11.63,Fixed,60,203.14,8835.7,373.5,False,,,751,Current,0,0
2610,4076,8,44,20230721,20230808.0,206460.08,188243.95,Approved,,4.14,Fixed,300,1008.23,131912.82,56331.13,True,Property,275806.64,781,Current,0,0
2611,3681,8,41,20220220,20220301.0,649838.38,618788.73,Approved,,6.1,Fixed,240,4468.97,438237.35,180551.38,True,Property,859460.36,732,Current,0,0
2612,69,9,8,20221014,20221030.0,113075.46,97714.61,Approved,,5.06,Variable,0,,92605.03,5109.58,True,Property,207118.67,588,Current,0,0
2613,1952,7,21,20230216,,13563.28,,Rejected,Employment History,,Fixed,24,,,,False,,,663,,0,0
2614,125,8,45,20230524,20230617.0,648677.86,604638.96,Approved,,4.1,Fixed,240,3695.93,519281.06,85357.9,True,Property,893250.95,679,Current,0,0
2615,2357,9,5,20220823,20220912.0,160681.11,149633.84,Approved,,4.93,Variable,0,,108670.32,40963.52,True,Property,277862.37,727,Current,0,0
2616,1521,9,17,20230113,20230205.0,160688.67,157671.24,Approved,,5.41,Variable,0,,136547.56,21123.68,True,Property,271215.66,733,Current,0,0
2617,878,9,47,20220512,,135192.81,,Pending,,,Variable,0,,,,True,Property,334529.85,621,,0,0
2618,1256,8,45,20220602,,544125.82,,Rejected,High Debt-to-Income Ratio,,Fixed,300,,,,True,Property,710149.96,686,,0,0
2619,1689,7,24,20230212,,41987.35,,Pending,,,Fixed,24,,,,False,,,716,,0,0
2620,2761,7,25,20220712,20220806.0,17174.24,15996.19,Approved,,6.93,Fixed,60,316.22,15316.05,680.14,False,,,796,Current,0,0
2621,305,8,21,20230419,20230514.0,298362.57,262848.23,Approved,,5.12,Fixed,300,1555.02,196813.77,66034.46,True,Property,401071.91,736,Current,0,0
2622,2190,7,27,20230827,,10255.49,,Rejected,Employment History,,Fixed,24,,,,False,,,743,,0,0
2623,2219,8,14,20220830,20220924.0,277641.86,245930.81,Approved,,6.54,Fixed,240,1839.39,186801.62,59129.19,True,Property,317987.14,686,Current,2,60
2624,2876,9,35,20230327,20230411.0,123413.36,114590.14,Approved,,5.61,Variable,0,,81978.3,32611.84,True,Property,281023.73,792,Current,0,0
2625,3683,8,23,20220821,20220906.0,929089.19,924384.47,Approved,,6.01,Fixed,240,6627.91,903012.73,21371.74,True,Property,1236550.81,712,Current,0,0
2626,2161,7,19,20230111,20230202.0,39632.98,33716.0,Approved,,5.86,Fixed,24,1492.19,27025.7,6690.3,False,,,611,Defaulted,0,0
2627,1031,8,9,20230508,20230525.0,773343.17,683601.68,Approved,,6.7,Fixed,300,4701.52,581255.11,102346.57,True,Property,1004219.16,792,Current,0,0
2628,3915,7,37,20220217,20220302.0,7381.86,6367.26,Approved,,8.74,Fixed,24,290.13,5091.34,1275.92,False,,,735,Current,0,0
2629,4839,7,32,20230111,,18456.74,,Rejected,Employment History,,Fixed,24,,,,False,,,644,,0,0
2630,4130,7,39,20231125,20231206.0,39797.05,37637.05,Approved,,6.3,Fixed,60,732.89,34803.98,2833.07,False,,,641,Delinquent,0,0
2631,759,7,35,20220318,,7904.54,,Rejected,Employment History,,Fixed,36,,,,False,,,703,,0,0
2632,3952,8,49,20221121,20221220.0,923770.9,866831.26,Approved,,4.82,Fixed,300,4976.92,806608.45,60222.81,True,Property,1054822.39,717,Current,0,0
2633,2630,9,23,20231109,20231114.0,192229.52,184802.66,Approved,,5.21,Variable,0,,162922.76,21879.9,True,Property,403782.6,695,Current,0,0
2634,4176,9,38,20231015,20231102.0,63184.61,54660.96,Approved,,6.84,Variable,0,,44394.34,10266.62,True,Property,156005.95,704,Current,0,0
2635,4526,8,50,20220722,,1100935.71,,Pending,,,Fixed,240,,,,True,Property,1596251.52,815,,0,0
2636,464,8,37,20230808,,606285.44,,Rejected,High Debt-to-Income Ratio,,Fixed,240,,,,True,Property,748854.21,765,,0,0
2637,1922,9,5,20221110,20221118.0,154225.93,142373.99,Approved,,5.93,Variable,0,,111030.54,31343.45,True,Property,249499.76,695,Current,0,0
2638,3118,9,30,20220611,20220705.0,150081.21,138493.51,Approved,,5.42,Variable,0,,116921.23,21572.28,True,Property,327121.24,755,Current,0,0
2639,3024,9,50,20220918,20220925.0,216758.77,203184.77,Approved,,5.06,Variable,0,,156912.54,46272.23,True,Property,527563.54,597,Current,0,0
2640,4855,7,21,20220320,20220413.0,9760.99,9116.79,Approved,,6.18,Fixed,60,177.02,8916.38,200.41,False,,,711,Current,0,0
2641,948,8,30,20220613,20220629.0,344179.43,309983.54,Approved,,6.26,Fixed,240,2267.56,299862.64,10120.9,True,Property,412312.14,824,Current,1,30
2642,2162,9,17,20230801,20230808.0,184798.34,167355.79,Approved,,7.26,Variable,0,,160991.92,6363.87,True,Property,446823.4,662,Current,0,0
2643,2410,8,46,20230410,20230425.0,521971.46,451349.14,Approved,,7.18,Fixed,240,3548.24,338358.45,112990.69,True,Property,689283.55,612,Current,0,0
2644,1888,7,11,20230614,20230707.0,8468.54,8055.43,Approved,,11.73,Fixed,36,266.52,5828.4,2227.03,False,,,627,Current,0,0
2645,2780,8,18,20230630,20230721.0,288182.63,251647.28,Approved,,6.3,Fixed,300,1667.83,186645.86,65001.42,True,Property,322272.45,592,Defaulted,3,90
2646,302,8,30,20231124,20231216.0,294382.17,293111.71,Approved,,6.72,Fixed,300,2019.59,217650.75,75460.96,True,Property,411679.66,617,Current,2,60
2647,4741,8,28,20220915,,1133823.29,,Pending,,,Fixed,240,,,,True,Property,1695873.86,650,,0,0
2648,2363,9,13,20220217,20220304.0,63766.3,58532.6,Approved,,7.02,Variable,0,,45723.94,12808.66,True,Property,130359.04,567,Current,1,30
2649,597,7,39,20221221,20221226.0,16341.04,15509.71,Approved,,6.02,Fixed,36,471.98,13969.3,1540.41,False,,,681,Current,0,0
2650,1309,7,26,20220801,20220804.0,49968.53,43754.39,Approved,,8.33,Fixed,36,1377.77,37659.58,6094.81,False,,,752,Current,0,0
2651,224,8,30,20220624,20220709.0,225221.08,210155.64,Approved,,5.57,Fixed,300,1299.34,154424.13,55731.51,True,Property,294868.23,607,Current,0,0
2652,2535,8,14,20220220,,946738.1,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,1062878.62,801,,0,0
2653,4587,7,22,20230102,20230112.0,15577.72,14489.64,Approved,,5.69,Fixed,48,338.23,13340.6,1149.04,False,,,720,Current,0,0
2654,2077,8,1,20221005,20221011.0,998012.5,913634.87,Approved,,5.65,Fixed,300,5692.65,788952.04,124682.83,True,Property,1145294.77,762,Delinquent,0,0
2655,2578,7,22,20230629,20230710.0,17340.94,15057.48,Approved,,7.8,Fixed,24,679.64,13573.42,1484.06,False,,,627,Paid Off,0,0
2656,3597,7,9,20230109,,14348.18,,Rejected,High Debt-to-Income Ratio,,Fixed,24,,,,False,,,748,,0,0
2657,404,9,17,20230812,20230903.0,115694.63,108719.56,Approved,,6.63,Variable,0,,97135.52,11584.04,True,Property,251384.71,592,Current,1,30
2658,4329,9,2,20231215,,258961.48,,Rejected,Insufficient Income,,Variable,0,,,,True,Property,455131.25,751,,0,0
2659,4865,9,8,20230620,,58135.92,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,93406.39,693,,0,0
2660,795,8,21,20220327,20220410.0,1108275.62,979228.49,Approved,,6.88,Fixed,240,7521.57,877483.63,101744.86,True,Property,1244468.18,724,Current,0,0
2661,4057,7,7,20231225,20231230.0,29552.09,25916.38,Approved,,11.3,Fixed,24,1211.52,24616.95,1299.43,False,,,585,Paid Off,0,0
2662,933,7,3,20220427,,18680.54,,Rejected,Incomplete Application,,Fixed,36,,,,False,,,608,,0,0
2663,4088,8,44,20220903,20220909.0,647565.88,572448.92,Approved,,6.85,Fixed,300,3991.34,517138.79,55310.13,True,Property,942015.86,727,Current,0,0
2664,2201,9,3,20231104,20231112.0,67050.96,62528.84,Approved,,6.04,Variable,0,,48563.04,13965.8,True,Property,163239.11,604,Current,0,0
2665,2592,9,27,20230301,,114635.18,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,278386.41,717,,0,0
2666,1921,8,43,20231209,,571080.12,,Rejected,Incomplete Application,,Fixed,300,,,,True,Property,671241.95,570,,0,0
2667,4776,8,19,20220903,20220927.0,646021.67,624799.61,Approved,,6.93,Fixed,300,4388.09,565930.71,58868.9,True,Property,742711.02,747,Current,0,0
2668,1512,9,24,20230622,20230626.0,204936.67,198058.8,Approved,,7.12,Variable,0,,159515.96,38542.84,True,Property,494848.09,581,Current,0,0
2669,3588,9,10,20230513,20230515.0,144873.49,144028.41,Approved,,5.29,Variable,0,,115733.91,28294.5,True,Property,322680.87,724,Current,0,0
2670,2840,8,50,20221101,20221118.0,250782.42,240608.13,Approved,,6.06,Fixed,240,1732.13,180171.46,60436.67,True,Property,281910.4,730,Current,0,0
2671,1432,9,36,20230805,,171711.01,,Rejected,Incomplete Application,,Variable,0,,,,True,Property,404846.69,624,,0,0
2672,4137,7,11,20230210,20230216.0,39643.92,38481.89,Approved,,6.96,Fixed,24,1722.24,30350.2,8131.69,False,,,726,Current,0,0
