account_id,customer_id,product_id,location_id,open_date_id,close_date_id,account_status,current_balance,credit_limit,original_amount,relationship_manager_id,overdraft_limit,last_activity_date
8250,2491,7,20,20230922,,Active,14356.75,,17586.94,38,,2023-12-29
8251,2491,10,20,20181211,,Active,0.0,,,20,,2021-03-04
8252,2492,1,40,20230409,,Active,2070.64,,,37,500.0,2023-10-16
8253,2492,6,16,20230717,,Active,3173.34,5000.0,,94,,2023-08-15
8254,2492,7,24,20221207,,Active,25092.48,,34302.53,38,,2023-09-29
8255,2493,1,42,20231008,,Active,8643.2,,,73,500.0,2023-12-09
8256,2493,9,43,20211009,,Active,60621.43,135639.54,,25,,2022-01-13
8257,2493,4,42,20220911,,Active,167322.16,,,43,,2022-12-23
8258,2493,8,30,20231022,,Active,228095.63,,288789.78,90,,2023-10-26
8259,2493,7,26,20200810,,Active,15911.67,,33041.85,64,,2023-12-27
8260,2494,1,5,20191102,,Active,42580.32,,,14,500.0,2020-07-10
8261,2494,4,12,20161119,,Active,58443.84,,,98,,2017-11-05
8262,2494,6,34,20191224,20200710.0,Closed,17441.85,25000.0,,66,,2021-05-07
8263,2495,1,7,20230717,,Active,8290.24,,,63,500.0,2023-08-03
8264,2495,5,29,20230623,,Active,104717.75,,,72,,2023-08-31
8265,2496,1,26,20161230,,Active,2482.86,,,72,500.0,2020-10-06
8266,2496,3,26,20220811,,Active,28497.48,,,94,,2023-09-08
8267,2496,7,35,20181205,,Active,23833.99,,49614.89,43,,2022-09-04
8268,2497,1,10,20220728,,Active,16749.34,,,21,500.0,2023-01-07
8269,2497,10,16,20210401,,Active,0.0,,,73,,2021-12-10
8270,2497,8,41,20211107,,Active,405010.43,,688048.74,81,,2021-12-07
8271,2497,5,6,20211125,,Active,138196.38,,,60,,2021-11-28
8272,2498,1,24,20160201,,Active,38213.56,,,65,500.0,2020-02-03
8273,2498,7,22,20181207,,Active,11004.91,,31592.67,74,,2021-03-10
8274,2499,1,6,20221210,,Active,44973.57,,,87,500.0,2023-09-09
8275,2499,5,7,20170731,,Active,180777.08,,,32,,2018-03-06
8276,2499,9,26,20190118,,Active,15427.16,263662.61,,61,,2020-07-04
8277,2500,1,41,20220222,,Active,48028.39,,,84,500.0,2022-10-29
8278,2500,6,18,20190223,,Active,166.05,2500.0,,100,,2023-07-12
8279,2500,9,39,20230105,,Active,21854.43,82266.8,,30,,2023-10-08
8280,2501,1,18,20200211,,Active,10379.06,,,1,500.0,2020-03-01
8281,2501,6,35,20200701,,Active,4581.4,10000.0,,3,,2021-02-14
8282,2501,9,39,20151214,,Active,29682.29,81661.11,,19,,2021-01-28
8283,2501,4,24,20150213,,Active,68010.61,,,72,,2015-06-24
8284,2501,10,47,20160811,,Active,0.0,,,83,,2018-07-09
8285,2502,1,7,20221118,,Active,33813.26,,,90,500.0,2023-06-22
8286,2502,4,37,20220629,,Active,60643.86,,,56,,2023-06-27
8287,2502,5,38,20180702,,Active,20124.97,,,75,,2022-05-01
8288,2502,2,6,20151220,,Active,20089.6,,,22,,2018-03-02
8289,2503,1,5,20180815,,Active,26879.06,,,77,500.0,2022-12-01
8290,2503,7,38,20170625,,Active,7622.22,,10534.1,10,,2019-06-21
8291,2503,8,10,20171107,,Active,642478.44,,1023216.24,55,,2023-04-20
8292,2504,1,9,20220528,,Active,22657.39,,,27,500.0,2023-07-31
8293,2504,3,26,20210323,,Active,131355.25,,,3,,2023-01-25
8294,2504,10,1,20190207,,Active,0.0,,,73,,2020-05-19
8295,2504,8,7,20190509,20230314.0,Closed,238260.66,,434680.92,67,,2022-06-07
8296,2505,1,15,20210612,,Active,40302.38,,,91,500.0,2021-11-11
8297,2505,3,7,20211109,,Active,121718.76,,,99,,2023-03-06
8298,2505,2,46,20220510,,Active,2246.64,,,19,,2023-09-29
8299,2505,10,44,20210429,,Active,0.0,,,64,,2022-05-07
8300,2505,5,6,20231123,,Active,23511.38,,,66,,2023-12-11
8301,2506,1,18,20200808,,Active,23609.05,,,69,500.0,2023-06-26
8302,2506,2,40,20160920,,Active,43184.59,,,93,,2021-09-08
8303,2506,8,15,20180906,,Active,537533.53,,564787.09,24,,2023-08-23
8304,2507,1,15,20200630,20230807.0,Closed,23491.22,,,100,500.0,2022-03-02
8305,2507,3,23,20231013,,Active,73167.86,,,66,,2023-11-22
8306,2508,1,10,20211010,,Active,1311.16,,,11,500.0,2022-11-02
8307,2508,3,39,20230519,,Active,163507.99,,,86,,2023-11-16
8308,2509,1,25,20190515,20200128.0,Closed,28581.1,,,31,500.0,2021-08-01
8309,2509,6,2,20231119,,Active,2775.29,5000.0,,70,,2023-12-08
8310,2510,1,8,20231226,20231228.0,Closed,4992.64,,,71,500.0,2023-12-30
8311,2510,10,39,20201227,,Active,0.0,,,8,,2022-07-06
8312,2510,4,25,20181016,,Active,23355.43,,,50,,2020-05-18
8313,2510,6,36,20201005,,Active,11223.22,25000.0,,47,,2021-06-26
8314,2511,1,13,20210131,,Active,16870.39,,,67,500.0,2022-07-18
8315,2511,4,44,20210217,,Active,198113.84,,,7,,2021-06-03
8316,2511,6,33,20230905,,Active,536.81,5000.0,,47,,2023-11-09
8317,2512,1,31,20170417,,Active,12287.19,,,79,500.0,2020-01-13
8318,2512,10,11,20170906,,Active,0.0,,,63,,2023-10-23
8319,2512,7,6,20200804,,Active,6290.62,,16388.2,37,,2023-07-29
8320,2513,1,19,20230130,,Active,47131.32,,,45,500.0,2023-09-11
8321,2513,4,10,20230420,,Active,118957.8,,,63,,2023-08-25
8322,2513,5,43,20230715,,Active,160027.33,,,95,,2023-08-27
8323,2514,1,21,20191012,,Active,23838.08,,,46,500.0,2022-05-06
8324,2514,3,27,20190824,,Active,89824.94,,,1,,2020-07-05
8325,2514,8,8,20201226,,Active,626543.86,,673377.49,58,,2023-10-15
8326,2515,1,33,20180814,,Active,13831.52,,,17,500.0,2022-01-23
8327,2515,2,37,20181111,,Active,14057.91,,,48,,2023-12-23
8328,2515,4,42,20230811,,Active,107376.29,,,5,,2023-09-02
8329,2516,1,34,20230929,,Active,47662.58,,,63,500.0,2023-11-25
8330,2516,7,39,20230509,,Active,27493.31,,33170.65,68,,2023-08-21
8331,2516,8,23,20220617,,Active,667572.86,,1140167.14,15,,2022-11-01
8332,2517,1,22,20170206,,Active,45308.73,,,87,500.0,2022-05-16
8333,2517,2,33,20180731,20230803.0,Closed,49165.19,,,13,,2020-06-24
8334,2517,7,7,20200627,,Active,15801.57,,25553.03,20,,2022-02-19
8335,2518,1,33,20221111,,Active,17098.48,,,6,500.0,2023-03-20
8336,2518,3,24,20211217,,Active,24021.58,,,70,,2023-02-12
8337,2519,1,7,20191012,,Active,29541.29,,,96,500.0,2023-06-26
8338,2519,6,7,20160509,20171129.0,Closed,508.03,1000.0,,99,,2021-12-22
8339,2519,2,39,20230317,,Active,29993.06,,,86,,2023-05-03
8340,2519,8,44,20161019,,Active,928069.42,,1186727.78,51,,2017-08-24
8341,2520,1,50,20230702,,Active,977.03,,,75,500.0,2023-10-11
8342,2520,7,12,20181031,,Active,7312.16,,16182.37,50,,2023-06-06
8343,2520,6,33,20190209,20211111.0,Closed,25332.99,50000.0,,23,,2019-12-29
8344,2520,8,35,20181112,,Active,985915.69,,1133890.97,72,,2021-01-10
8345,2520,2,45,20170728,,Active,38681.06,,,43,,2018-08-15
8346,2521,1,9,20210428,,Active,21266.32,,,8,500.0,2023-01-08
8347,2521,7,50,20190113,,Active,19942.03,,49385.65,98,,2023-04-27
8348,2521,6,3,20181216,,Active,3529.68,15000.0,,2,,2019-06-24
8349,2522,1,6,20230122,,Active,29974.63,,,53,500.0,2023-12-22
8350,2522,6,45,20210920,,Active,1930.39,5000.0,,40,,2022-04-27
8351,2523,1,8,20190513,,Active,44439.63,,,11,500.0,2020-12-19
8352,2523,8,13,20190702,,Active,1019227.2,,1062714.45,80,,2020-03-30
8353,2524,1,15,20191017,,Active,46676.13,,,7,500.0,2023-05-12
8354,2524,5,33,20211009,,Active,142577.41,,,52,,2023-03-22
8355,2524,3,31,20201223,,Active,49060.62,,,64,,2022-11-29
8356,2524,6,12,20200319,,Active,209.94,1000.0,,45,,2020-05-27
8357,2525,1,27,20220424,,Active,11969.85,,,78,500.0,2022-06-15
8358,2525,3,19,20210918,,Active,84794.41,,,90,,2022-12-13
8359,2525,7,8,20190818,,Active,20541.88,,27202.55,40,,2022-01-12
8360,2525,10,7,20200307,,Active,0.0,,,68,,2022-08-15
8361,2526,1,33,20220322,,Active,18735.06,,,45,500.0,2023-10-06
8362,2526,8,38,20211018,,Active,710411.98,,1109927.24,23,,2021-12-31
8363,2526,7,16,20200505,20220517.0,Closed,36177.68,,45594.56,38,,2022-05-11
8364,2527,1,33,20220304,,Active,10984.26,,,31,500.0,2023-04-14
8365,2527,4,36,20230928,,Active,12576.68,,,81,,2023-12-21
8366,2527,2,15,20201119,,Active,10698.64,,,84,,2022-08-12
8367,2527,3,29,20210401,,Active,25469.5,,,31,,2022-10-29
8368,2528,1,22,20221211,,Active,26103.99,,,71,500.0,2023-03-03
8369,2528,3,36,20210604,,Active,36217.11,,,42,,2022-01-20
8370,2528,9,8,20201107,,Active,12419.46,117785.28,,54,,2021-12-09
8371,2528,6,5,20181122,,Active,6221.81,15000.0,,8,,2021-05-12
8372,2529,1,46,20221205,,Active,24497.27,,,25,500.0,2023-11-03
8373,2529,8,37,20231114,,Active,606809.53,,777584.34,69,,2023-12-26
8374,2529,2,30,20181129,,Active,30928.83,,,45,,2023-04-07
8375,2530,1,48,20170430,,Active,4932.49,,,73,500.0,2023-01-09
8376,2530,5,36,20201201,,Active,115169.75,,,84,,2022-12-19
8377,2531,1,35,20220209,,Active,6465.7,,,9,500.0,2022-09-08
8378,2531,9,25,20210527,,Active,11980.73,112485.87,,65,,2022-05-27
8379,2531,2,15,20230717,,Active,37063.81,,,6,,2023-08-14
8380,2532,1,27,20200110,,Active,36613.31,,,96,500.0,2023-01-20
8381,2532,3,6,20200222,20210326.0,Closed,83206.94,,,50,,2022-08-30
8382,2533,1,47,20191208,,Active,17244.48,,,63,500.0,2020-09-19
8383,2533,10,16,20160703,,Active,0.0,,,10,,2018-04-03
8384,2533,3,29,20160108,,Active,114024.55,,,76,,2023-11-18
8385,2533,7,16,20180428,,Active,9415.7,,48079.47,12,,2021-04-11
8386,2534,1,6,20190816,,Active,12145.84,,,67,500.0,2020-03-05
8387,2534,2,28,20200227,,Active,22572.53,,,28,,2023-05-12
8388,2534,9,30,20201211,,Active,40761.61,285198.97,,60,,2021-03-13
8389,2534,4,44,20220723,,Active,153314.37,,,52,,2023-02-19
8390,2535,1,33,20230413,,Active,46592.59,,,72,500.0,2023-09-25
8391,2535,7,13,20220514,,Active,2549.4,,6885.04,21,,2022-06-06
8392,2535,2,39,20210202,,Active,24832.29,,,62,,2021-07-06
8393,2536,1,3,20210301,,Active,22241.57,,,40,500.0,2023-10-16
8394,2536,10,3,20230114,,Active,0.0,,,21,,2023-03-17
8395,2536,9,40,20200927,,Active,81557.13,246013.21,,7,,2023-12-26
8396,2536,8,50,20220520,,Active,400769.38,,420618.19,5,,2023-01-28
8397,2537,1,42,20230228,,Active,13061.6,,,15,500.0,2023-07-02
8398,2537,4,35,20160514,,Active,97107.31,,,62,,2021-11-24
8399,2537,6,10,20210617,,Active,9755.8,15000.0,,68,,2023-09-18
8400,2537,2,44,20210521,,Active,36495.47,,,50,,2022-09-07
8401,2538,1,37,20200618,,Active,5836.64,,,11,500.0,2021-05-17
8402,2538,8,45,20200125,,Active,602832.94,,785634.7,2,,2021-04-29
8403,2538,9,36,20231017,,Active,61398.33,213764.82,,42,,2023-10-28
8404,2539,1,49,20221018,,Active,26753.71,,,35,500.0,2023-10-24
8405,2539,3,41,20180328,,Active,30653.78,,,24,,2018-08-03
8406,2540,1,22,20200122,,Active,24318.78,,,67,500.0,2022-03-24
8407,2540,2,7,20200120,,Active,3561.77,,,81,,2022-08-27
8408,2540,7,7,20200908,,Active,6790.32,,31047.31,37,,2023-05-20
8409,2541,1,49,20230709,,Active,48325.09,,,78,500.0,2023-10-24
8410,2541,4,29,20210331,,Active,157988.46,,,61,,2023-08-09
8411,2541,2,20,20200209,,Active,44082.52,,,89,,2022-08-09
8412,2541,6,14,20211122,20231213.0,Closed,910.94,10000.0,,22,,2022-10-12
8413,2541,5,50,20210726,,Active,31376.42,,,69,,2021-12-15
8414,2542,1,21,20210526,,Active,7923.27,,,84,500.0,2021-07-03
8415,2542,7,31,20220125,,Active,1849.31,,9626.05,68,,2022-04-18
8416,2542,9,26,20180914,,Active,9566.09,62707.22,,71,,2023-12-10
8417,2542,3,35,20210814,20220701.0,Closed,152388.18,,,59,,2022-12-29
8418,2543,1,7,20230108,,Active,6656.87,,,50,500.0,2023-08-05
8419,2543,7,31,20210111,,Active,7197.74,,45804.85,50,,2023-12-24
8420,2543,2,32,20200702,,Active,30171.9,,,11,,2023-12-30
8421,2543,6,16,20231126,,Active,2108.51,5000.0,,5,,2023-12-13
8422,2544,1,42,20201019,,Active,24928.77,,,79,500.0,2023-10-31
8423,2544,2,24,20160928,,Active,15356.82,,,12,,2017-10-15
8424,2544,8,3,20220301,,Active,755508.17,,1033296.29,29,,2023-10-25
8425,2544,10,25,20180829,20211115.0,Closed,0.0,,,94,,2021-05-13
8426,2545,1,7,20201229,,Active,29871.65,,,43,500.0,2023-12-02
8427,2545,9,3,20230713,,Active,48758.48,113127.05,,15,,2023-08-18
8428,2545,5,18,20201111,,Active,13511.11,,,71,,2021-09-14
8429,2545,8,32,20220830,,Active,474921.68,,485357.09,35,,2022-11-20
8430,2546,1,15,20230831,,Active,5946.42,,,76,500.0,2023-10-25
8431,2546,5,8,20220201,,Active,54842.14,,,4,,2022-09-20
8432,2546,7,29,20220930,,Active,18274.45,,35386.67,40,,2023-11-14
8433,2546,3,8,20230608,,Active,100551.07,,,79,,2023-06-19
8434,2547,1,46,20220831,,Active,22533.85,,,81,500.0,2023-06-01
8435,2547,9,46,20200606,,Active,25765.69,93210.8,,21,,2023-11-09
8436,2548,1,5,20190113,,Active,34074.24,,,40,500.0,2021-03-01
8437,2548,2,38,20180702,,Active,48119.5,,,73,,2021-02-17
8438,2548,6,38,20160413,,Active,21954.7,50000.0,,11,,2018-10-05
8439,2548,3,1,20230401,,Active,193323.24,,,100,,2023-10-29
8440,2549,1,46,20220204,,Active,42930.58,,,70,500.0,2023-12-04
8441,2549,2,38,20210415,,Active,36662.18,,,89,,2022-02-08
8442,2550,1,33,20190729,,Active,17162.83,,,51,500.0,2022-06-15
8443,2550,10,25,20220216,,Active,0.0,,,15,,2022-07-31
8444,2550,6,50,20231213,,Active,26516.9,50000.0,,42,,2023-12-24
8445,2550,5,26,20180602,,Active,53372.54,,,4,,2020-06-04
8446,2551,1,38,20230111,,Active,27920.11,,,61,500.0,2023-02-12
8447,2551,5,26,20160928,,Active,196190.85,,,80,,2018-01-01
8448,2552,1,47,20230610,20230807.0,Closed,31210.84,,,68,500.0,2023-08-20
8449,2552,4,29,20230317,,Active,74383.24,,,32,,2023-11-11
8450,2552,3,36,20231202,,Active,88225.08,,,27,,2023-12-24
8451,2553,1,41,20200228,,Active,2701.43,,,32,500.0,2021-01-20
8452,2553,3,14,20170227,,Active,95922.95,,,1,,2017-12-14
8453,2553,4,11,20221221,,Active,21793.41,,,42,,2023-05-01
8454,2553,8,25,20161220,,Active,896883.7,,1089874.29,44,,2019-05-21
8455,2554,1,13,20231030,,Active,49208.24,,,39,500.0,2023-12-12
8456,2554,5,50,20210313,20231115.0,Closed,90367.16,,,88,,2022-03-27
8457,2554,9,3,20220726,,Active,1238.19,272843.16,,33,,2022-10-26
8458,2555,1,48,20220504,,Active,19375.97,,,49,500.0,2022-08-30
8459,2555,8,9,20201207,,Active,383195.03,,640571.17,90,,2023-04-02
8460,2555,7,12,20220703,,Active,7422.59,,9869.52,51,,2023-02-17
8461,2555,5,15,20220220,,Active,89668.78,,,73,,2022-03-07
8462,2556,1,24,20190702,,Active,22013.38,,,24,500.0,2020-02-22
8463,2556,10,23,20210920,,Active,0.0,,,48,,2022-09-13
8464,2556,7,40,20210117,,Active,13158.48,,42503.25,85,,2022-12-06
8465,2556,2,30,20180608,,Active,25708.93,,,91,,2019-08-26
8466,2557,1,20,20211106,,Active,38515.66,,,39,500.0,2023-03-11
8467,2557,3,45,20220502,,Active,86616.0,,,73,,2022-08-10
8468,2557,5,15,20150618,,Active,151231.82,,,21,,2019-11-21
8469,2558,1,5,20210209,,Active,25851.4,,,35,500.0,2022-01-04
8470,2558,5,31,20231220,,Active,185102.18,,,100,,2023-12-22
8471,2558,7,7,20220723,20220907.0,Closed,14270.96,,38452.37,25,,2023-03-12
8472,2559,1,15,20201126,,Active,48092.39,,,91,500.0,2023-09-25
8473,2559,5,5,20181003,,Active,76743.74,,,25,,2022-09-15
8474,2560,1,43,20220207,,Active,45918.53,,,87,500.0,2022-05-01
8475,2560,10,11,20200128,,Active,0.0,,,81,,2020-04-09
8476,2560,6,50,20190907,,Active,12299.06,50000.0,,79,,2019-10-11
8477,2561,1,37,20220504,,Active,26872.34,,,43,500.0,2023-12-10
8478,2561,2,35,20191215,,Active,18163.95,,,43,,2020-05-30
8479,2561,10,38,20230313,,Active,0.0,,,30,,2023-06-03
8480,2561,9,1,20190311,,Active,4758.21,60921.5,,57,,2020-09-09
8481,2562,1,36,20200428,,Active,24744.43,,,6,500.0,2021-06-01
8482,2562,2,22,20221205,,Active,25047.71,,,53,,2023-07-21
8483,2562,9,16,20210622,,Active,53307.12,167228.89,,57,,2022-05-25
8484,2563,1,14,20201019,,Active,1930.88,,,97,500.0,2021-01-29
8485,2563,10,14,20210320,20230417.0,Closed,0.0,,,30,,2022-12-14
8486,2564,1,29,20190227,20210126.0,Closed,7785.93,,,100,500.0,2019-09-13
8487,2564,3,6,20160202,,Active,31670.7,,,61,,2023-02-24
8488,2564,8,30,20210501,,Active,694537.05,,1181855.7,57,,2022-10-15
8489,2565,1,43,20220320,,Active,4061.99,,,72,500.0,2023-06-16
8490,2565,2,46,20221013,,Active,8531.39,,,41,,2023-08-05
8491,2565,7,35,20230403,,Active,5844.78,,8661.05,28,,2023-06-06
8492,2565,9,13,20211218,,Active,19895.13,176931.39,,28,,2022-01-10
8493,2565,10,28,20210913,,Active,0.0,,,19,,2022-04-29
8494,2566,1,3,20231002,,Active,633.38,,,97,500.0,2023-12-14
8495,2566,6,11,20231212,,Active,16921.0,50000.0,,47,,2023-12-20
8496,2567,1,15,20231128,,Active,10106.01,,,28,500.0,2023-12-14
8497,2567,6,11,20200907,,Active,312.01,1000.0,,94,,2022-09-29
8498,2567,10,34,20231223,,Active,0.0,,,3,,2023-12-30
8499,2567,5,39,20210529,,Active,152495.41,,,88,,2021-09-24
8500,2568,1,20,20230119,,Active,42666.5,,,82,500.0,2023-02-27
8501,2568,8,49,20210521,,Active,488587.68,,761459.05,57,,2022-01-27
8502,2568,2,2,20230501,,Active,34897.74,,,5,,2023-09-28
8503,2569,1,35,20230911,,Active,27940.31,,,53,500.0,2023-11-14
8504,2569,7,8,20171023,,Active,13272.54,,26670.72,16,,2022-04-23
8505,2570,1,35,20230813,,Active,15334.36,,,25,500.0,2023-09-29
8506,2570,2,28,20201007,,Active,46032.74,,,49,,2022-10-13
8507,2570,4,42,20230925,,Active,129259.18,,,61,,2023-11-15
8508,2571,1,9,20171220,,Active,27157.24,,,60,500.0,2018-08-27
8509,2571,8,14,20170122,,Active,398932.96,,555343.62,14,,2020-04-23
8510,2571,5,12,20231205,,Active,111799.15,,,87,,2023-12-16
8511,2571,2,49,20160514,,Active,5445.4,,,26,,2017-08-01
8512,2571,9,49,20210421,20210830.0,Closed,29595.02,105971.67,,8,,2023-07-02
8513,2572,1,48,20231212,,Active,20265.21,,,18,500.0,2023-12-29
8514,2572,4,9,20231222,,Active,194303.4,,,42,,2023-12-30
8515,2572,9,16,20220304,,Active,57750.19,143834.25,,80,,2022-06-17
8516,2573,1,39,20201228,,Active,28304.05,,,62,500.0,2022-08-08
8517,2573,5,13,20220626,,Active,114190.81,,,26,,2023-03-24
8518,2573,4,6,20170106,20220623.0,Closed,161245.88,,,41,,2018-11-11
8519,2574,1,45,20201113,,Active,21684.01,,,76,500.0,2022-07-24
8520,2574,10,43,20231209,,Active,0.0,,,40,,2023-12-25
8521,2574,6,32,20210409,,Active,14843.52,25000.0,,48,,2022-11-13
8522,2574,8,33,20220125,,Active,492484.63,,772284.86,47,,2023-02-12
8523,2575,1,33,20231013,,Active,1070.0,,,65,500.0,2023-11-06
8524,2575,6,21,20190308,,Active,385.19,1000.0,,41,,2021-08-28
8525,2575,5,19,20190411,20200331.0,Closed,76500.83,,,8,,2019-11-01
8526,2575,8,23,20210226,,Active,351441.49,,415244.19,84,,2021-03-12
8527,2576,1,44,20210429,,Active,38566.48,,,83,500.0,2023-11-18
8528,2576,4,37,20220308,20220510.0,Closed,71184.22,,,44,,2023-09-23
8529,2576,8,49,20190316,,Active,334023.06,,519045.72,77,,2022-12-08
8530,2577,1,3,20200803,,Active,18991.32,,,95,500.0,2022-07-21
8531,2577,4,27,20220505,,Active,124533.75,,,6,,2023-04-18
8532,2577,10,25,20200826,,Active,0.0,,,58,,2022-08-03
8533,2578,1,48,20170506,,Active,22963.42,,,10,500.0,2022-05-10
8534,2578,8,44,20170405,,Active,501234.91,,590036.2,97,,2022-07-22
8535,2579,1,38,20220928,,Active,39512.22,,,48,500.0,2023-01-12
8536,2579,6,43,20220127,,Active,282.63,10000.0,,3,,2023-10-28
8537,2579,3,26,20220213,,Active,168726.69,,,44,,2022-07-03
8538,2580,1,12,20231109,,Active,40281.79,,,33,500.0,2023-12-15
8539,2580,9,40,20211227,,Active,32952.22,78318.28,,99,,2023-12-08
8540,2581,1,38,20180807,,Active,21678.06,,,50,500.0,2023-02-09
8541,2581,5,28,20230814,,Active,65787.98,,,77,,2023-12-21
8542,2582,1,44,20181128,,Active,17346.77,,,51,500.0,2023-12-16
8543,2582,5,7,20221005,,Active,104843.66,,,76,,2023-10-25
8544,2583,1,31,20230503,,Active,23994.63,,,69,500.0,2023-08-11
8545,2583,2,7,20230227,,Active,33695.62,,,62,,2023-10-14
8546,2583,3,48,20220807,,Active,48842.86,,,89,,2023-03-22
8547,2583,8,23,20230121,,Active,437415.07,,633836.04,18,,2023-10-30
8548,2584,1,12,20181031,,Active,32559.37,,,79,500.0,2023-12-29
8549,2584,7,48,20190308,,Active,16258.76,,42413.03,70,,2020-02-05
8550,2584,2,42,20220705,,Active,12200.78,,,23,,2022-12-06
8551,2585,1,38,20190108,,Active,32625.77,,,4,500.0,2022-11-29
8552,2585,10,26,20220416,20231106.0,Closed,0.0,,,60,,2023-07-13
8553,2585,9,42,20230323,,Active,125002.77,261878.94,,73,,2023-06-04
8554,2585,4,21,20180412,,Active,42180.12,,,5,,2019-12-13
8555,2585,8,31,20171207,,Active,571088.12,,740082.87,25,,2021-03-09
8556,2586,1,31,20171206,,Active,16255.77,,,70,500.0,2018-07-14
8557,2586,2,4,20171207,,Active,24648.65,,,36,,2018-03-31
8558,2586,10,21,20231214,,Active,0.0,,,61,,2023-12-30
8559,2586,6,17,20220523,,Active,1091.8,2500.0,,27,,2022-12-21
8560,2587,1,27,20230830,,Active,41731.0,,,54,500.0,2023-11-19
8561,2587,7,49,20220316,,Active,16150.12,,29168.44,62,,2023-02-19
8562,2588,1,16,20210224,,Active,30970.79,,,58,500.0,2023-11-11
8563,2588,9,36,20230115,,Active,31196.12,296560.31,,42,,2023-06-26
8564,2588,5,31,20230730,,Active,187746.52,,,43,,2023-12-27
8565,2589,1,17,20180827,,Active,29610.43,,,76,500.0,2021-10-14
8566,2589,2,29,20230913,,Active,22115.4,,,73,,2023-12-15
8567,2589,10,4,20190730,,Active,0.0,,,92,,2019-11-04
8568,2590,1,23,20211205,,Active,19087.9,,,8,500.0,2022-10-09
8569,2590,7,18,20190412,,Active,5181.18,,15315.25,70,,2022-06-10
8570,2590,5,8,20200602,,Active,87722.88,,,82,,2021-11-28
8571,2591,1,10,20230612,,Active,4547.36,,,31,500.0,2023-08-11
8572,2591,9,10,20211101,20230916.0,Closed,62653.33,245437.87,,74,,2022-04-08
8573,2592,1,46,20210117,,Active,2304.73,,,64,500.0,2023-03-18
8574,2592,3,47,20151101,,Active,145439.6,,,46,,2017-04-28
8575,2592,5,27,20190831,,Active,33930.01,,,23,,2021-05-07
8576,2592,7,21,20170401,,Active,5094.73,,18296.44,23,,2021-02-05
8577,2593,1,39,20200823,,Active,4882.51,,,50,500.0,2021-07-14
8578,2593,5,20,20190302,,Active,73011.21,,,45,,2019-09-27
8579,2593,2,36,20200426,,Active,36814.15,,,46,,2021-07-21
8580,2593,8,19,20180630,,Active,482415.66,,850510.54,95,,2020-09-25
8581,2594,1,26,20181008,,Active,5548.79,,,31,500.0,2023-03-26
8582,2594,8,43,20180721,,Active,297203.49,,411855.65,14,,2020-05-31
8583,2594,2,38,20171112,,Active,25686.07,,,21,,2019-12-17
8584,2595,1,9,20230618,,Active,26832.26,,,12,500.0,2023-07-10
8585,2595,6,8,20221102,,Active,633.69,1000.0,,64,,2023-06-01
8586,2595,10,39,20231026,,Active,0.0,,,91,,2023-11-20
8587,2595,5,30,20230717,,Active,34439.36,,,62,,2023-09-04
8588,2596,1,10,20221023,,Active,36373.66,,,80,500.0,2023-10-22
8589,2596,9,42,20211212,,Active,10519.74,97862.74,,43,,2022-10-07
8590,2597,1,25,20191014,,Active,29439.52,,,4,500.0,2023-09-06
8591,2597,9,35,20230530,,Active,43449.11,87473.87,,89,,2023-10-02
8592,2597,5,49,20211013,,Active,69041.96,,,76,,2021-10-22
8593,2598,1,47,20211123,,Active,13189.9,,,24,500.0,2022-09-13
8594,2598,5,48,20230530,,Active,117623.84,,,62,,2023-08-17
8595,2598,10,46,20181114,20191024.0,Closed,0.0,,,24,,2023-07-13
8596,2599,1,46,20160703,,Active,10336.64,,,25,500.0,2023-07-06
8597,2599,9,31,20180906,,Active,13334.17,70922.97,,87,,2021-08-20
8598,2599,2,15,20221029,,Active,22452.56,,,89,,2023-08-18
8599,2599,6,23,20230801,,Active,5983.3,10000.0,,45,,2023-11-23
8600,2600,1,46,20200815,,Active,15043.12,,,52,500.0,2021-11-27
8601,2600,3,9,20210822,,Active,182590.16,,,67,,2022-04-30
8602,2600,5,15,20220412,,Active,187185.29,,,92,,2022-09-05
8603,2601,1,11,20201205,20230119.0,Closed,2440.52,,,44,500.0,2021-03-28
